Handle,Distance_Min
mingmingo02,0
mingohoo,0
mingsai1481714777,0.16666666666666666
mingtun84513,0
mingwu0920,0
mingxin,0.40476190476190477
mingxumuyue123,0.08333333333333333
mingze888,0.4117647058823529
mingzi999,0.07142857142857142
minh-ka,0
minh98844323,0
minhaj1998,0
minhazur110,0
minhduc0401,0
minhdung2608,0
minhhieuufm2000,0
minhhoang999,0
minhnbk,0.14285714285714285
minhtaoduo3344,0
minhtbk,0.375
minhtu8593,0
minhvu147,0
minicat34,0.2
minicoohei,0.16666666666666666
miniepower,0.06976744186046512
minimalgravitas-eth,0.5
minimo0520,0
minimonster194,0.18181818181818182
miningmineralminer,0
minisadness,0
minisea-jpg,0
minisomark,0.25
ministry888,0.375
minitall,0
minitq,0.5625
minituk,0
minmin1981,0
minmingsm,0.2
minnerpan,0
minoreverybody6781,0
minotorxbt,0
minruan028,0
mint-worldwar3,0.2
mint0903,0.32
mintdart,0.25
minxiu986,0
minxus,0.28125
minye68717,0
minyuan,0.21052631578947367
minzilya,0
mioljk,0.1111111111111111
miomoimio,0.4166666666666667
miopasrew,0.09090909090909091
mior9600,0.1
mipassport,0.07692307692307693
mipinales,0
miqu4321,0
mir115,0
mirabbelle,0.125
mirabelledavida,0
mirabelleharriman,0.07692307692307693
mirabellrs,0
miracleraj,0.125
mirage-av,0.2
mirajmahmud,0.35714285714285715
mirak2048,0.2857142857142857
miralsuthar,0
miramax89,0.09090909090909091
miramiiiin,0.15789473684210525
miramon4,0.5625
miranbefse,0.25
mirandabed,0
mirandajamesqfg,0
mirandalle,0.21428571428571427
mirandamacmilla,0
mirandawhitma,0
mircea-marian,0
mirek111199,0.2
mirek318,0
mirelabacita,0
mirelis90,0
miremax101,0
mirhmax2021,0
miridiri,0
mirinquads,0.125
miritako,0
mirjtop,0
mirjuli,0.2
mirkushad,0
mirlan1,0.5
mironbd,0
mirra-kro,0.041666666666666664
mirror2eye,0
mirsadegh62,0.2
misakefasera,0
misakild,0.35294117647058826
misanth420,0.45454545454545453
misawmcp,0
misdfglosad,0.15384615384615385
mishadv,0.3333333333333333
mishra-ajay,0.5272727272727272
mishumiszu,0.09090909090909091
mishustinsergey,0.11764705882352941
misiek-eth,0
miskamala322a,0.2127659574468085
misopet,0
misosoop511,0.5
miss-three,0.1875
missertitk,0
misseth,0.18181818181818182
missflowers16182,0
missnowhere,0.2857142857142857
missoandfriends,0
misss699,0.14285714285714285
missyang789,0
mistae13a,0.1
mistald3,0.5
mistanbricen829,0
mistavista0,0
mistera1,0
misterioso,0.46153846153846156
misternian4,0
mistertrubaev,0
mistryal,0.32432432432432434
mita2022agustiani,0.043478260869565216
mitalmnmedianr,0
mitapaul1264,0.2
mitatgna,0.2
mitbka24,0
mitcha397840,0.0625
mitchelsatners,0
mitchoz,0.125
mite228,0
mitej4lf,0
mitercbert,0
mithatcanakgun,0.18181818181818182
mithatozdemir45,0.25
mithhuhabi,0.07142857142857142
mithrauki,0.4482758620689655
mithun0880,0
mitjamob,0
mitosis1,0.15384615384615385
mitrowalsa,0
mitsack,0
mittier1,0
mittilicious,0
mitto0286,0
mittymaru,0.16666666666666666
mityatoren,0.2857142857142857
miumiu2,0.2
miumoiuer,0
miwnni,0
mix-king,0.09090909090909091
mixmarvel1,0.07692307692307693
miya260,0.18181818181818182
miya3356,0
miyahey,0
miyahirod,0
miyahzhang,0
miyapadavu,0.21052631578947367
miyazawayukine,0
miyunzhan5725613,0
miz2022,0.125
mizukichi1203,0.5
mizumart,0.14814814814814814
mjantiyo,0.21428571428571427
mjavad95,0.1
mjbaramaki,0
mjblockchain,0.2261904761904762
mjbordado8,0
mjey4699,0
mjhmjhm,0
mjibril19,0.12903225806451613
mjl-1023,0.2222222222222222
mjq1844,0.25
mjr01,0.3
mjraj9612,0
mjt80,0
mjtqlob,0
mjuqhdue,0
mjustinmacaela,0
mjuzefowicz,0.2857142857142857
mkasdfs,0
mkcaramel1983,0
mkdonaciones,0
mketil03,0.09090909090909091
mkhnv62,0
mkhokhariya118,0
mki525,0.07017543859649122
mkingwang2020,0.6293103448275862
mkkmail,0.375
mkkoll,0.36363636363636365
mkkstacks,0.16666666666666666
mkleinm,0
mkmakandar55,0.25
mknspng,0.18181818181818182
mkoplk,0.2
mkoql,0.10526315789473684
mkrilov640,0
mksala,0.4583333333333333
mkujhmfgmm,0.21052631578947367
mkuli12,0
mkultrac44250144,0.14285714285714285
ml1119,0
mlbaldwin,0
mlbinwa,0.2857142857142857
mlgape,0.27586206896551724
mlgb88,0.25
mlibty,0.2
mlich06,0.2
mlito14,0
mliu7479,0.375
mlnwzj,0.09090909090909091
mlo69,0.1111111111111111
mlonueedbdd,0.4166666666666667
mlpoisdresis,0
mlrtjnd,0
mlstotts,0.5909090909090909
mluisag,0.1
mluksh,0.9
mlx72,0.125
mm1160,0
mm124816320,0
mm225355,0.13333333333333333
mm990225,0
mmaaxxaamm,0.3333333333333333
mmackz,0.16666666666666666
mmakarovv,0
mmarichardso,0
mmarinova95,0.42857142857142855
mmarione,0
mmatous,0.7894736842105263
mmbu,0.5
mmcartel,0.1
mmccova,0.16666666666666666
mmcel,0.5
mmdrezansrt,0
mmengjiang,0.75
mmhc14,0
mmichalgocal,0
mmjgsvghkd,0.23529411764705882
mmkalender,0
mmmddxszjx,0.11764705882352941
mmmm1a,0
mmmmdddaaa,0.3076923076923077
mmnbvcxg,0.10526315789473684
mmohsi,0.15384615384615385
mmorretino,0.25
mmrajaee,0.3055555555555556
mmsmztchbmfx,0.3684210526315789
mmszdm,0.034482758620689655
mmszdmmmm,0
mmthread,0
mn542352354,0.2
mnael3,0
mnakew212,0
mnakleo02,0
mnb37,0
mnbbfdsfgh222,0
mnbf567,0
mneslisahsuicmez,0.09090909090909091
mngfd44,0
mngfdgh54,0
mngigi,0.21428571428571427
mnidkyfc,0.07692307692307693
mnkmoh,0.2
mnop40,0
mnrrxyz,0.631578947368421
mnsis,0.2
mnthawk,0.18181818181818182
mnvhsdldcd,0.058823529411764705
mnwin,0.1875
mnyadfnad,0
mo-gie,0.6071428571428571
mo31985,0.16666666666666666
mo386,0.43243243243243246
mo750,0.14285714285714285
moabbasi810,0.1111111111111111
mobakkuk,0.07142857142857142
mobb1988,0.36363636363636365
mobilejah,0
mobing158,0
mobmon276,0
mocao3813059,0
mochenli1319,0.125
mochiosankaku,0.043478260869565216
mochitoqs,0.047619047619047616
moclas17,0
modal111,0
modalgratisan20,0
modebare2,0
moderneremite,0.07692307692307693
modestersov,0
modesty1997,0.38095238095238093
modestydonne,0.2
modestywar,0
modewei,0.6330275229357798
modigamand,0
moeen-hrt,0.15384615384615385
moeendoteth,0.6666666666666666
moeenkfcb,0
moeidali110,0
moewbff,0
moeye,0.14285714285714285
mofradmehran,0
mofuko13,0.32432432432432434
mogang9,0.1111111111111111
mogda,0.125
mogphb,0
moguifuren,0.4782608695652174
mogukong,0.047619047619047616
mogulevcevazina,0
mogwaicr,0.3125
moh1to,0.2222222222222222
moh3tareh,0
moham9696,0.3333333333333333
mohamad75r,0.07692307692307693
mohamadgitiforuz,0
mohamedisenberg778,0
mohamednour12,0.3939393939393939
mohamin1,0
mohammaadal,0
mohammad-haselmehri,0.18518518518518517
mohammad1372-hdr,0
mohammad24652,0.1111111111111111
mohammad24i,0.09090909090909091
mohammadbgz,0
mohammadmahd661,0.1875
mohammadmhd2,0
mohammadmohseni9,0
mohammadreza415,0.1875
mohammadrocket,0.125
mohammadtrading,0
mohammadza123,0
mohammedhuddlee,0
mohamuo,0
mohd78600,0.2222222222222222
mohdikdik,0
mohhqureshi,0.14285714285714285
mohitthakkar30,0
mohmmadtikani,0
mohsen-bc,0.2727272727272727
mohsen00a,0.16666666666666666
mohsen13701,0
mohsenbrsn,0.35294117647058826
mohsenfakoori,0.34782608695652173
mohseng1359,0.17391304347826086
mohsenhdn1,0.23076923076923078
mohsennazar,0.25
mohsenprs,0.058823529411764705
mohsensali,0.3333333333333333
mohsent2,0
mohsenvp2020,0.16
mohsin-82,0.21428571428571427
moick6,0.5217391304347826
moicolamroi,0
moid0786,0.25
moirasasire,0
moitacr22,0.3404255319148936
moiz-lakkadkutta,0
mojandd,0
mojiaosibai12,0
mojiesuper,0
mojiniho11,0
mojoccc,0.15384615384615385
mojosfishers,0.16666666666666666
mojtaba-1999,0.18181818181818182
mojtabaa09,0.14285714285714285
mokieemoto,0.06896551724137931
mokmal,0.25
molchanofd,0.2222222222222222
molchvyach,0
moldovanaline7,0
molieaasoeaz,0
molikaa,0.15384615384615385
molikmamuny,0
molingye,0.15384615384615385
moliraskoiresa,0
molirwmoirwe,0
molla202,0.18181818181818182
mollarkaravia,0
molligan99,0.1111111111111111
molly066,0.3333333333333333
mollyhappiness,0
mollyhoo,0.2
mollyro27849027,0
molofvera2333,0
molotovbeer,0.05
molpoo,0.2
molradkolrea,0
molreskoited,0
molrwkolrs,0
moluakoira,0
molufadoswa,0
mombeynielyasghjy,0
momear,0
momisobe,0
mommygriffin3,0
momo0914,0.25
momo123322,0.23076923076923078
momo5469,0.037037037037037035
momolea,0.16666666666666666
momonosukke,0.5833333333333334
momorzt,0
momowell,0.45454545454545453
momoworld1991,0.1111111111111111
momoyua,0.125
mompatty,0
momsmiu,0
momsort,0
momus-eth,0.3684210526315789
monaedmunds,0.06666666666666667
monakelloggs,0.2
monanoliza,0.125
monet-supply,0.5357142857142857
monetnuydvor,0
money350z,0
moneycoo,0
moneygainerjuno,0
moneyhoney1,0
moneymaker009,0
moneymaster94,0.2857142857142857
moneymouse,0
moneyprofy7,0
moneyteam111,0.3333333333333333
moneytechno7,0
moneywealth,0.045454545454545456
monfared2317,0
mongarelilian06,0
moni1a,0.125
moniblockdiver,0
monica-xiaom,0.16666666666666666
monica010,0.06666666666666667
monicab81,0
monicajone,0.2
monideka0088,0.11764705882352941
monijiddd,0
monika-sudo,0
moninggood,0
moniodi,0
monk2525,0.30303030303030304
monkeybosking,0.25
monkeycho,0.17857142857142858
monkeydad8587,0.2222222222222222
monkeydp0807,0.15789473684210525
monkeygold,0.32142857142857145
monkeyshen,0.1
monnfer,0
monochrome9,0.3225806451612903
monolithbrah,0.2
monomesa,0.4473684210526316
monopolyroku,0
monotone202,0.42857142857142855
monroe7030,0.13333333333333333
monroebirrey,0.3333333333333333
monroejeremys,0.25
monstaroooo,0.5555555555555556
monsterooo,0
montalbanorick,0
monter5932,0
monteving,0.4166666666666667
montgeoo,0
montiipilat,0.1111111111111111
montoyaandres,0.16666666666666666
montrajansee,0
montreal1609,0
montrechatcha,0
montreewerat,0
montybryant,0.5526315789473685
montycheese,0
montyruddie,0
monu000,0
monuameer,0.3125
moo5911,0
moodmode,0.4782608695652174
moogurr,0
mookim-eth,0.16666666666666666
moomsxxx,0
moon1ight1,0.2
moon24112,0.125
moon88838,0
moonbaekim77,0
moonboy855,0
moonbz-git,0
mooncakero,0
mooner248,0.25
moonish16,0
moonjelly-brycegroark,0.6617647058823529
moonlag23,0.3076923076923077
moonlightt24,0
moonlinkvcapital,0.03225806451612903
moonlinkventurecapital,0.19047619047619047
moonman442,0
moonmeta001,0.14285714285714285
moonmish,0.18181818181818182
moonnight2011,0
moonoca,0.22580645161290322
moonp0x,0
moonp234,0
moonroction,0.07692307692307693
moonsensicle,0
moonshot0110,0
moontrader2009,0
moonwiw,0.2
mooong2,0
mooonika3,0.3181818181818182
mooozii,0.2
mooping88,0.18181818181818182
moore166,0.1111111111111111
moosapour-arash,0.1875
mooser1,0
mooseys,0.125
moosskolsr,0
mooun13,0.29411764705882354
moourajoitr,0
mopansha4601,0.2222222222222222
moqiao2021,0.125
mor1eydotes2019,0.09090909090909091
moralasallen6,0
morarbucqb40,0
morashidian8,0.2857142857142857
morawyn,0
morayor,0.42857142857142855
mordant-black,0.38461538461538464
mordisquitoszeus,0
more-reese,0.125
moremorusko,0
morenikata,0.07692307692307693
morenkzn,0
morenoae,0
morenown,0.02564102564102564
morewillie,0
morezvani11,0.11764705882352941
morfordkerry,0.07142857142857142
morgahnag,0.5
morgan-murphy,0.1
morgan3223,0
morganjuddfs,0
morganxx,0.011904761904761904
mori0213,0
moriambegum31,0.041666666666666664
morikikamio,0.125
morisentang,0
morisschulzersson,0.07142857142857142
morissettekyong,0
morkeeth,0.14285714285714285
morkovkabel,0
morlinoirina79,0
mormoon007,0.2222222222222222
morneyop,0.06976744186046512
morning6622,0.15789473684210525
morningglory1996,0.25
morningnew,0
morongxue,0.043478260869565216
morose12345,0.14285714285714285
morozvlg,0.14285714285714285
morrischong,0.3333333333333333
morrisdj247,0.14285714285714285
morrisonlilly,0
morsejerrome,0
morteesvita,0
mortence,0
mortenx7,0.2
morteza70shs,0
mortimerellita,0
mortimerwals,0
mortiscarolina,0
mortondick,0.17647058823529413
mortonsawye,0
mortudekok,0.07692307692307693
morty1111,0.2
morwayommohghq,0
mosaah,0.2222222222222222
mosakhaktinat,0
mosalehah,0.36363636363636365
moses247,0.4
moseshelen164,0
mosesifunanya,0
mosesopeyem,0.2
mosh86,0.20833333333333334
moshang20210707,0.21052631578947367
moshang5499,0.14285714285714285
mosibat1211,0.2857142857142857
mosiburpaik,0
mosisz,0
mosker,0.3076923076923077
moslemnezakat,0
mosleyyyit5774,0
mosotech,0
mosouu,0.2
mossdh,0.1111111111111111
most-white,0
mostafa-6,0.3333333333333333
mostafa365,0.045454545454545456
mostafagoli,0
mostafanfs,0.1111111111111111
mostafizur35,0
mosterli,0.041666666666666664
mosyaepul,0
mosyy816,0
motafxjokelaum,0
motarjem24,0.1956521739130435
motherdough,0
mothermalkin,0
motigerr,0.2857142857142857
motiondesigneth,0.42857142857142855
motivatedartist,0.42857142857142855
mottan1996,0
motunotu3,0
motyw54321,0
mouaeuy,0
mounaimd,0.1111111111111111
mounir1959,0.52
mountainsea1,0.15384615384615385
moupriyadey95,0
mouradif,0.16666666666666666
mourteemarts,0
mouse1886,0.2727272727272727
mousecoo,0
mousikev,0.10810810810810811
moutai1953,0
mouyau,0.3333333333333333
moveto37,0
movieperusal,0.045454545454545456
moviolicious,0
movrm,0.11764705882352941
mowisdom,0.2
mowjek,0.17391304347826086
moynul10,0
mozajkinael,0
mozan11,0.1
moze77,0.3333333333333333
mozhtab,0.2222222222222222
mozpinar7,0
mozsaygili,0
mozukuuuu,0.7195121951219512
mpalacios80,0
mpavlova2,0
mph4604,0
mpjnquxav,0
mpmabd,0
mpp112,0.2
mppi2002567,0.5714285714285714
mprclvvx,0
mpryazh,0.4
mpssea00714,0.25
mq-86,0
mqblisi195ofs,0
mqc0007,0
mqdoiobpm,0
mqwqe2,0
mr-ethan-ethan,0.3333333333333333
mr-kay-cloud2,0.375
mr-meeseeks404,0
mr-ryolee,0
mr-zen,0
mr1481742970,0.3333333333333333
mragicl,0.047619047619047616
mragon1997,0
mram888,0.32
mrandell777,0.11764705882352941
mrazcoin,0.36363636363636365
mrbabit,0.29411764705882354
mrbeygi,0
mrbjn87,0.25925925925925924
mrblocks369,0.42105263157894735
mrbluepkm,0.16666666666666666
mrbluesg,0.375
mrboney666,0.2
mrboombastic14,0
mrbrownwhale,0.23076923076923078
mrcake437,0
mrcbyn,0
mrchenmo,0.2857142857142857
mrcrypto11,0.15
mrcuddlemuffin,0.46153846153846156
mrcultamnder,0
mrdajac,0
mrdiablin,0.18181818181818182
mrdick88,0.09090909090909091
mrdoluck,0
mrdot29,0.3
mrdrag99,0
mrdusek,0.01818181818181818
mredcen,0
mrekos,0.3111111111111111
mrendan,0
mrendless960,0.2727272727272727
mreza600,0.2
mrfaxx,0.5454545454545454
mrfranklin,0.2916666666666667
mrfreeze98,0
mrfti,0.15789473684210525
mrfungii,0
mrgno,0.09090909090909091
mrgreatcat,0
mrh6995,0.2857142857142857
mrhampster,0.2857142857142857
mrhataway,0.08333333333333333
mrhe6868,0.3
mrhidefromwearecrypto,0.19230769230769232
mrhung-del,0
mrhuutho,0
mrib01,0
mriver,0.1
mrivero1981,0.5
mrj2m,0
mrjia008,0.07142857142857142
mrjiang222,0.08333333333333333
mrjjmc,0
mrjonathanwick,0.16129032258064516
mrjuicebox141,0
mrjw077,0.06666666666666667
mrkarabay,0
mrkay911,0
mrkingtom,0.16666666666666666
mrkript1,0
mrkss21,0
mrktk1mina,0.1111111111111111
mrkuloff,0
mrlam6868,0.5
mrlater888,0.07142857142857142
mrlotta,0
mrmrdan,0.36363636363636365
mrmutantmatt,0.25
mrn080dy,0.59375
mrninza26,0
mroldann,0
mrp0906,0
mrparrague,0
mrpasha1,0.08695652173913043
mrpepee,0.4666666666666667
mrphan2427,0.16666666666666666
mrplease333,0
mrpool7,0
mrpoou,0
mrpozzle,0.59375
mrq111,0.043478260869565216
mrqjphs,0
mrragereth,0.2
mrrattar,0.13793103448275862
mrreddington19,0
mrrusik,0.13043478260869565
mrsaner,0
mrsbadgerface,0.5
mrsedighi1370,0
mrsinguyen,0
mrsleek,0
mrsmeng17,0
mrsntrk,0
mrstark123,0.21428571428571427
mrstillalive,0.4827586206896552
mrt6761,0
mrtgvr1,0
mrthit,0.0625
mrtiomik,0
mrtorabbeygi,0
mrtrue-byte,0.14814814814814814
mrtuiphan,0
mrujiwongsa,0.16666666666666666
mrunbanked,0.5925925925925926
mruncled,0.47058823529411764
mrvarmaa,0
mrvje,0.14285714285714285
mrweff,0
mrweth,0.16666666666666666
mrwheump304qgmxh,0
mrwildenfree,0
mrwildreaper,0.04878048780487805
mrwon373,0.14285714285714285
mryehhh,0
mrzohankhan,0.25
mrzxwang,0
ms1905,0.07692307692307693
msagor4321,0.17543859649122806
msaifi96,0
msakarya,0.375
msakhaei,0.2857142857142857
msanidickof,0
msarara151,0
msatkar,0.058823529411764705
msavas9090,0
msc0000,0.25
mscheele,0.35714285714285715
msdbzm,0
msdeveci,0.043478260869565216
mseidl93,0.14285714285714285
msezp72,0.09090909090909091
msfdc1,0.18181818181818182
msglass99,0
mshohag,0
mshuaic,0.125
msidnned,0
msilb7,0.25
msingk,0
msjajgdzw11,0
mskmsk026,0.25
mskvbryant,0.2
mskynet,0.1111111111111111
mslecjot,0.3888888888888889
msnt2,0
msokgchd,0
msolveyr,0.2
msquadec,0
mssurx,0
mstfktl,0.1111111111111111
msthirt,0
msvab,0.2857142857142857
mswa220,0.10526315789473684
msyaifulbakhri,0
msyvsizv,0
mtahanci48,0
mtauu,0.25
mtay5642,0.35714285714285715
mtb67,0
mtb6706,0.25
mtezy,0.17647058823529413
mtfdj,0
mtitus6,0.3076923076923077
mtlfxz,0
mtmamunt,0
mtmongkala,0
mtofiqb,0.19230769230769232
mtrru,0.4
mtrsco,0.1
mttwlrd,0
mtuan4i,0.2
mtx24,0
mtyl7th,0
mu-san555,0.09090909090909091
muazia,0
mubarekanees,0
mubassira,0
mubin997,0
mucahitbarto,0.1
muchachocrypto,0
muchasso,0.2857142857142857
muchiraantony875,0
muditha1234,0
mudo02,0
muegram,0
muemresahin,0
mufflia,0
mugentrader,0
muginoka,0.47058823529411764
mugitya45,0.0625
muguika,0
muhajeer,0.058823529411764705
muhamadaji21,0
muhamadaway2,0
muhammad-waqas-qureshi,0.058823529411764705
muhammad21-oos,0
muhammad997,0
muhammadnomansaeed,0.5862068965517241
muhammeday61,0.2608695652173913
muhammedds2,0
muhammetenesyilmaz,0
muharrem1903,0.21428571428571427
muhkara900,0.09090909090909091
muhke,0
muhkhairil7,0
muhmacit,0
muhtalip01,0.6046511627906976
muhuch,0.32
mujajpr,0.16666666666666666
mujcika,0
mujibc,0.18181818181818182
mujyhfdf,0
mukanpo5181,0
mukbeqt,0
muken10,0.35714285714285715
mukeshdeeg,0.5
mukeshjangir1,0
mukul37,0.4444444444444444
mukuzani,0.09090909090909091
mukyov,0.3783783783783784
mul243,0.15384615384615385
mulan1688,0.36
mulayimsert,0.1111111111111111
mulligan-madness,0.2222222222222222
mulosbron,0.2
multibillioner2024,0.10526315789473684
multibuzz,0.375
multiversoonline2017,0
multyafka,0.1111111111111111
mulyagulya,0
mulzi,0
mumammia,0.3125
mummy117118,0
mumswhocodeng,0
mumu12321,0
mumun787,0
mumup,0.1
mumutakcora,0.1111111111111111
mun1175,0.14285714285714285
munarigqfreedaej,0
mundeejoektm01,0.045454545454545456
mune-1028,0.16666666666666666
muneewanwisa,0
munfred,0.16666666666666666
mung1452,0.07692307692307693
mung145hotmail,0.07692307692307693
mungbrave49ca,0
munhenhos,0.2
munibarbieri,0
muninz,0.16666666666666666
munitas,0
munizjack480,0
munozbobbyli,0
munozpam,0
muoilucky1993,0
muoinamdoicho8209,0
muqing002,0.375
muradamin,0
muradlev18,0
murat145,0.15384615384615385
murat76r,0.2222222222222222
muratgulmez,0.42857142857142855
muratkgirgin,0
muratkurtulus,0
muratozmen001,0.09090909090909091
murattaslann,0.2
murdocker,0
murieljame,0.06666666666666667
murielproctor0303,0
murmurcats,0
murmurmh,0
murongfu001,0.1111111111111111
murphy2022,0.14285714285714285
murphypatricia96,0
murraydunlop,0
murrayrsess,0
murysev777,0
murzik98,0
mus74,0.16666666666666666
musaa08,0.4482758620689655
musakar049,0
musakatagum,0.21875
mushaolan036,0
musharafak47,0
mushroomo,0
mushu04,0
mushutech,0.07692307692307693
musicalnetta,0
musiczz-git,0
musik,0.07692307692307693
muskaankalra24,0.3
muske5793,0
muskis,0.2
muskkurva95,0
muskuz,0.08333333333333333
musmustr,0
musnit,0.125
musoooobooooo,0.125
mussols,0.5
mustafa3368,0
mustafa69-code,0.13333333333333333
mustafaiciren,0.32432432432432434
mustafakara270182,0
mustafakara2782,0
mustafalc,0
mustatistics,0.6111111111111112
mustch7575,0.13636363636363635
musthafa12393,0
mususu2021,0.2727272727272727
muswyn,0.1
muted-package,0.5
muterda35,0
mutiadw,0
mutrup,0.2
mutugiii,0.4
mutui16323,0
mutukhan,0.18181818181818182
muvahhidrufat,0.4117647058823529
muyangok,0
muymrymry,0.26666666666666666
muyou1634,0
muyu-qwe,0
muyunping1213,0
muyuoer,0.2
muzammilsharief07,0.09090909090909091
muzeytr,0
muzi0123,0
muzi1983,0
muzicru,0
muzisu1696ff3,0
muzisu1696ff6,0.18181818181818182
muzooo09,0
mvaandrager,0.35714285714285715
mvananh,0
mvd22,0
mvivekbaid,0
mvivop,0
mvl2009,0.07692307692307693
mvnpsuvxp6353,0
mvpcysfbo52,0
mvpi3,0
mwanzawil,0
mwasdavie887,0
mwd840506,0
mwe07,0
mwf1688,0.4166666666666667
mwilc0x,0
mwjgtisbgc,0
mwt6597,0.14285714285714285
mwtw,0.16666666666666666
mxer17,0
mxhd2140,0.21428571428571427
mxhettry,0.16129032258064516
mxl1213,0
mxm134205,0
mxsin6,0.2222222222222222
mxsun92,0.125
mxthvll,0.23076923076923078
mxz-scott,0.16666666666666666
my010sky,0
my1314520,0
my1sun,0.16666666666666666
my444444,0
my515867,0
my732014,0
myajune,0.05555555555555555
myargent,0
myasobicha,0
mybooy,0.2222222222222222
myboy001,0.2222222222222222
mybtc666,0
mybtcforever,0
mycccmyccc,0.26666666666666666
mychau82318261,0
mychengyan,0
mycryptobounce,0
mydanniel,0.4666666666666667
mydearcode,0.36363636363636365
mydefiland,0
mydefimarket,0
myersmurphy,0
mygirl001,0.28
mygithakan,0
mygodtnt,0
mygotika,0
myharo,0.1724137931034483
myhome19750525,0.25
myiuca,0
myke11j,0.14285714285714285
mykeol,0
mykigai,0.6271186440677966
myklemykle,0
mykolamelnik,0.3170731707317073
mylittleporny,0
myliuzhaosheng,0
mylove911,0.07142857142857142
mymetaswap,0.1111111111111111
mymetaverseland,0.15384615384615385
mymetaversestore,0.07692307692307693
mymy74,0
mynamebxc,0
mynameji,0
mynamelily,0.2857142857142857
mynft03,0.375
myonlineworld05,0.06060606060606061
myotherstuffus,0.047619047619047616
myoubi999,0
mypoti,0.4794520547945205
myraeck,0.2
myramarne,0
myrl89,0.26666666666666666
myrnadsf,0.2857142857142857
myrnahenriettas,0.2727272727272727
myrnarunod,0.4
myronalo,0
myronschulchaegottl,0
myrontra,0.06666666666666667
myrtiam,0.29411764705882354
mysh28,0.625
mysterious098,0
mysterymen-web,0.375
mysticryuujin,0.3888888888888889
myszek1,0.16666666666666666
mytishuang,0.09523809523809523
mytrxsee,0
mytychlrnesse,0
myuntskv,0
myvlifczhd8361,0
myweb3world,0
mywork0,0.14285714285714285
myworks36,0
myz1237,0
mz7070933,0
mza274p,0
mzbitou,0.2
mzbudi,0.2222222222222222
mzf138934,0.28
mzolfaghari81,0.1111111111111111
mzsalmani,0
mzvinj,0
n000thing,0
n0bodyman,0
n0lan1,0
n0n1,0.18181818181818182
n1024829,0.3888888888888889
n1erland,0.3333333333333333
n2ka,0
n33dlr,0
n3522045,0.125
n3r01n,0.5217391304347826
n4n0gh,0.07142857142857142
n4nw4ll0p,0.29411764705882354
n5nj5,0
n95-safe,0.29411764705882354
naahilduimka,0
nabilaho,0.35294117647058826
nabinkl,0
nabsku,0.5238095238095238
nachshol,0.16666666666666666
nacnism,0
nacomax,0.3
nacyliang,0
nadakade,0
nadamareyoi,0
nadeem612,0.18181818181818182
nadeeshworld2013,0.12903225806451613
nadeeshworld2021,0.17647058823529413
nadenka565,0
nadezdadale,0
nadezdapw,0
nadi4234987159,0
nadia22033,0
nadiaantony,0.2
nadiayan,0
nadimemorr,0
nadprot,0
nadslab,0.5
nadtoru,0
nadu67,0
naduhaaa,0
nadyachebukina,0
nadzu,0.08333333333333333
naeimshp7,0.2727272727272727
naf12345,0.058823529411764705
nafaniaav,0
nafeesa-21,0
nafidurmus,0.38461538461538464
nafsuibukost666,0
naftizinchik,0.018518518518518517
naga2727,0.6612903225806451
nagatomotaichi,0.1111111111111111
nagavamsi-dev,0
nagendraravisai,0
nagibator19,0
nagonight,0.21428571428571427
nagul06,0.09523809523809523
nahid12321,0
nahid98da,0.2857142857142857
nahidbrrn,0
nahinoorsarker,0.2857142857142857
nahnoneee,0.22727272727272727
nahsee1,0
nahseni,0.1875
naideren,0.25
naige520,0
naihe11,0.423728813559322
naijatechgal,0
nailaone,0
nailleaf08,0.1111111111111111
nailorallen,0
nailuljr11,0
nailwag,0
naim08-svg,0
naim101,0.32
naim650,0
naiteeranai,0.16666666666666666
naitikrock,0
najdii,0
naji1368,0.14285714285714285
najinn,0
najmulkarbund,0
najoooli,0
nakabon3,0.42424242424242425
nake13,0.6086956521739131
nakkas15,0.5
nakornkungtana,0
nakree11,0
nakurysh,0
nakushinta,0
nakytukta,0.1
nalanyouts,0
nalawadeomkar,0
nale71422,0
naleerkhan,0.5769230769230769
nalyro-22,0
namakeaako,0.034482758620689655
naman04-dec,0
namansharma1254,0.047619047619047616
nambaymotbon,0.07142857142857142
nambka,0.2631578947368421
namburiramesh,0
namcancookw3,0.25
namchheav12,0.2
namcn,0
name-anastasia,0
name-namekosan,0.18181818181818182
name239,0.14285714285714285
namedeve,0
namerd35,0.25
namevgouk,0.1
namex44,0
namledxu,0.125
namluong1996,0.3333333333333333
nammon124,0
namnamarpon,0
namnguyen85,0.5
namohaji,0.22727272727272727
namojerry,0
namolihai,0
namooputtarak,0
namoreto,0
namrtak,0.1702127659574468
namu237041,0
nan20210701,0
nana4929,0.07692307692307693
nanakuronbee,0.2
nanaleecc,0.6
nanashi0428,0
nanativeman,0
nancizold,0.3333333333333333
nancy175,0
nancybharris66,0
nancyloma,0.07692307692307693
nancysun2020,0.4411764705882353
nancytol,0
nancywilmo,0
nando67,0
nandodasco,0.08333333333333333
nandy-pilot,0
naneser,0.06666666666666667
nanesy,0
nanette2ojyt16,0.0625
nangge956,0
nangsidi8933,0
nanixbt,0.1
nanjiangwill,0.1111111111111111
nanjolu,0
nanlph,0
nanmu0,0
nannio4xiv16,0
nano-2233,0.2222222222222222
nanopass-t,0
nanopiyo,0
nanosudo,0
